Node_Label,ID_,Location,Parent_Foreign_Id,Parent_Foreign_Source,IP_Management,MgmtType_,svc_Forced,cat_,Asset_category,Asset_region,Asset_serialNumber,Asset_assetNumber,Asset_latitude,Asset_longitude,Asset_thresholdCategory,Asset_notifyCategory,Asset_pollerCategory,Asset_displayCategory,Asset_managedObjectType,Asset_managedObjectInstance,Asset_circuitId,Asset_description,MetaData_requisition:serviceId,MetaData_requisition:serviceName,MetaData_requisition:customerId,MetaData_requisition:customerName,Asset_comment,Asset_building,Asset_floor,Asset_room,Asset_rack,Asset_rackunitheight,Asset_slot,Asset_port,Asset_region,Asset_division,Asset_department,Asset_address1,Asset_address2,Asset_city,Asset_state,Asset_zip,Asset_country,Asset_modelnumber,Asset_manufacturer,Asset_vendor,Asset_vendorphone,Asset_vendorfax,Asset_userlastmodified,Asset_lastmodifieddate,Asset_dateinstalled,Asset_lease,Asset_leaseexpires,Asset_supportphone,Asset_maintcontract,Asset_maintcontractexpires,Asset_username,Asset_password,Asset_enable,Asset_autoenable,Asset_connection,Asset_operatingsystem,Asset_cpu,Asset_ram,Asset_storagectrl,Asset_hdd1,Asset_hdd2,Asset_hdd3,Asset_hdd4,Asset_hdd5,Asset_hdd6,Asset_numpowersupplies,Asset_inputpower,Asset_additionalhardware,Asset_admin,Asset_snmpcommunity
ONT_100060713802,ONT_100060713802,Default,SO18BPK1_POLE_33_SPL16_1,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF174C15534A,'100060713802,50.93115030,-1.37535120,,,,,,,,ONT in USPRN_100060713802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713803,ONT_100060713803,Default,SO18BPK1_POLE_33_SPL16_1,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF174C15534B,'100060713803,50.93126980,-1.37581920,,,,,,,,ONT in USPRN_100060713803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713804,ONT_100060713804,Default,SO18BPK1_POLE_33_SPL16_1,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF174C15534C,'100060713804,50.93121310,-1.37530770,,,,,,,,ONT in USPRN_100060713804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713805,ONT_100060713805,Default,SO18BPK1_POLE_34_SPL16_0,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF174C15534D,'100060713805,50.93131450,-1.37577590,,,,,,,,ONT in USPRN_100060713805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713806,ONT_100060713806,Default,SO18BPK1_POLE_34_SPL16_0,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF174C15534E,'100060713806,50.93126680,-1.37526420,,,,,,,,ONT in USPRN_100060713806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713807,ONT_100060713807,Default,SO18BPK1_POLE_34_SPL16_0,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF174C15534F,'100060713807,50.93138610,-1.37571800,,,,,,,,ONT in USPRN_100060713807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713808,ONT_100060713808,Default,SO18BPK1_POLE_34_SPL16_0,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF174C155350,'100060713808,50.93128420,-1.37515020,,,,,,,,ONT in USPRN_100060713808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713809,ONT_100060713809,Default,SO18BPK1_POLE_34_SPL16_0,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF174C155351,'100060713809,50.93143040,-1.37558930,,,,,,,,ONT in USPRN_100060713809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713810,ONT_100060713810,Default,SO18BPK1_POLE_34_SPL16_0,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF174C155352,'100060713810,50.93133790,-1.37510680,,,,,,,,ONT in USPRN_100060713810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713811,ONT_100060713811,Default,SO18BPK1_POLE_34_SPL16_0,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF174C155353,'100060713811,50.93148400,-1.37553170,,,,,,,,ONT in USPRN_100060713811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713812,ONT_100060713812,Default,SO18BPK1_POLE_34_SPL16_0,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF174C155354,'100060713812,50.93138240,-1.37502080,,,,,,,,ONT in USPRN_100060713812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713813,ONT_100060713813,Default,SO18BPK1_POLE_34_SPL16_0,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF174C155355,'100060713813,50.93140910,-1.37497770,,,,,,,,ONT in USPRN_100060713813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713814,ONT_100060713814,Default,SO18BPK1_POLE_34_SPL16_0,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF174C155356,'100060713814,50.93143560,-1.37487780,,,,,,,,ONT in USPRN_100060713814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713815,ONT_100060713815,Default,SO18BPK1_POLE_34_SPL16_0,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF174C155357,'100060713815,50.93147110,-1.37480610,,,,,,,,ONT in USPRN_100060713815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713816,ONT_100060713816,Default,SO18BPK1_POLE_34_SPL16_0,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF174C155358,'100060713816,50.93149770,-1.37472040,,,,,,,,ONT in USPRN_100060713816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713817,ONT_100060713817,Default,SO18BPK1_POLE_34_SPL16_0,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF174C155359,'100060713817,50.93154210,-1.37462020,,,,,,,,ONT in USPRN_100060713817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713818,ONT_100060713818,Default,SO18BPK1_POLE_34_SPL16_0,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF174C15535A,'100060713818,50.93157770,-1.37454850,,,,,,,,ONT in USPRN_100060713818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713819,ONT_100060713819,Default,SO18BPK1_POLE_34_SPL16_0,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF174C15535B,'100060713819,50.93152260,-1.37435010,,,,,,,,ONT in USPRN_100060713819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713820,ONT_100060713820,Default,SO18BPK1_POLE_34_SPL16_0,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF174C15535C,'100060713820,50.93166660,-1.37436240,,,,,,,,ONT in USPRN_100060713820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713821,ONT_100060713821,Default,SO18BPK1_POLE_34_SPL16_1,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF174C15535D,'100060713821,50.93169300,-1.37424820,,,,,,,,ONT in USPRN_100060713821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713822,ONT_100060713822,Default,SO18BPK1_POLE_34_SPL16_1,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF174C15535E,'100060713822,50.93173750,-1.37416220,,,,,,,,ONT in USPRN_100060713822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713823,ONT_100060713823,Default,SO18BPK1_POLE_34_SPL16_1,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF174C15535F,'100060713823,50.93180880,-1.37404740,,,,,,,,ONT in USPRN_100060713823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713824,ONT_100060713824,Default,SO18BPK1_POLE_34_SPL16_1,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF174C155360,'100060713824,50.93181720,-1.37394770,,,,,,,,ONT in USPRN_100060713824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713825,ONT_100060713825,Default,SO18BPK1_POLE_34_SPL16_1,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF174C155361,'100060713825,50.93184370,-1.37384770,,,,,,,,ONT in USPRN_100060713825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713826,ONT_100060713826,Default,SO18BPK1_POLE_34_SPL16_1,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF174C155362,'100060713826,50.93187930,-1.37377600,,,,,,,,ONT in USPRN_100060713826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713827,ONT_100060713827,Default,SO18BPK1_POLE_34_SPL16_1,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF174C155363,'100060713827,50.93191480,-1.37370440,,,,,,,,ONT in USPRN_100060713827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713828,ONT_100060713828,Default,SO18BPK1_POLE_34_SPL16_1,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF174C155364,'100060713828,50.93195920,-1.37359000,,,,,,,,ONT in USPRN_100060713828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713830,ONT_100060713830,Default,SO18BPK1_POLE_34_SPL16_1,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF174C155366,'100060713830,50.93204680,-1.37316190,,,,,,,,ONT in USPRN_100060713830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713831,ONT_100060713831,Default,SO18BPK1_POLE_34_SPL16_1,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF174C155367,'100060713831,50.93207370,-1.37313310,,,,,,,,ONT in USPRN_100060713831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713832,ONT_100060713832,Default,SO18BPK1_POLE_34_SPL16_1,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF174C155368,'100060713832,50.93213620,-1.37306110,,,,,,,,ONT in USPRN_100060713832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713833,ONT_100060713833,Default,SO18BPK1_POLE_34_SPL16_1,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF174C155369,'100060713833,50.93216290,-1.37300380,,,,,,,,ONT in USPRN_100060713833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713834,ONT_100060713834,Default,SO18BPK1_POLE_34_SPL16_1,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF174C15536A,'100060713834,50.93220770,-1.37297470,,,,,,,,ONT in USPRN_100060713834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713835,ONT_100060713835,Default,SO18BPK1_POLE_34_SPL16_1,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF174C15536B,'100060713835,50.93222520,-1.37288910,,,,,,,,ONT in USPRN_100060713835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713836,ONT_100060713836,Default,SO18BPK1_POLE_34_SPL16_1,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF174C15536C,'100060713836,50.93224290,-1.37283190,,,,,,,,ONT in USPRN_100060713836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713837,ONT_100060713837,Default,SO18BPK1_POLE_34_SPL16_1,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF174C15536D,'100060713837,50.93227860,-1.37278880,,,,,,,,ONT in USPRN_100060713837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713838,ONT_100060713838,Default,SO18BPK1_POLE_35_SPL16_0,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF174C15536E,'100060713838,50.93230540,-1.37274570,,,,,,,,ONT in USPRN_100060713838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713839,ONT_100060713839,Default,SO18BPK1_POLE_35_SPL16_0,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF174C15536F,'100060713839,50.93233200,-1.37267420,,,,,,,,ONT in USPRN_100060713839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713840,ONT_100060713840,Default,SO18BPK1_POLE_35_SPL16_0,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF174C155370,'100060713840,50.93235870,-1.37261690,,,,,,,,ONT in USPRN_100060713840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713841,ONT_100060713841,Default,SO18BPK1_POLE_35_SPL16_0,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF174C155371,'100060713841,50.93238530,-1.37255960,,,,,,,,ONT in USPRN_100060713841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713842,ONT_100060713842,Default,SO18BPK1_POLE_35_SPL16_0,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF174C155372,'100060713842,50.93240300,-1.37250250,,,,,,,,ONT in USPRN_100060713842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713843,ONT_100060713843,Default,SO18BPK1_POLE_35_SPL16_0,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF174C155373,'100060713843,50.93244780,-1.37247340,,,,,,,,ONT in USPRN_100060713843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713844,ONT_100060713844,Default,SO18BPK1_POLE_35_SPL16_0,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF174C155374,'100060713844,50.93247450,-1.37241610,,,,,,,,ONT in USPRN_100060713844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713845,ONT_100060713845,Default,SO18BPK1_POLE_35_SPL16_0,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF174C155375,'100060713845,50.93249220,-1.37235900,,,,,,,,ONT in USPRN_100060713845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713846,ONT_100060713846,Default,SO18BPK1_POLE_35_SPL16_0,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF174C155376,'100060713846,50.93252780,-1.37230150,,,,,,,,ONT in USPRN_100060713846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713847,ONT_100060713847,Default,SO18BPK1_POLE_35_SPL16_0,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF174C155377,'100060713847,50.93254530,-1.37221590,,,,,,,,ONT in USPRN_100060713847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713848,ONT_100060713848,Default,SO18BPK1_POLE_35_SPL16_0,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF174C155378,'100060713848,50.93258120,-1.37218700,,,,,,,,ONT in USPRN_100060713848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713849,ONT_100060713849,Default,SO18BPK1_POLE_35_SPL16_0,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF174C155379,'100060713849,50.93261680,-1.37212960,,,,,,,,ONT in USPRN_100060713849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713850,ONT_100060713850,Default,SO18BPK1_POLE_35_SPL16_0,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF174C15537A,'100060713850,50.93264340,-1.37205810,,,,,,,,ONT in USPRN_100060713850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713851,ONT_100060713851,Default,SO18BPK1_POLE_35_SPL16_0,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF174C15537B,'100060713851,50.93267900,-1.37198640,,,,,,,,ONT in USPRN_100060713851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713852,ONT_100060713852,Default,SO18BPK1_POLE_35_SPL16_0,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF174C15537C,'100060713852,50.93270560,-1.37191490,,,,,,,,ONT in USPRN_100060713852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713853,ONT_100060713853,Default,SO18BPK1_POLE_35_SPL16_0,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF174C15537D,'100060713853,50.93273220,-1.37184340,,,,,,,,ONT in USPRN_100060713853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713854,ONT_100060713854,Default,SO18BPK1_POLE_35_SPL16_1,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF174C15537E,'100060713854,50.93275890,-1.37180030,,,,,,,,ONT in USPRN_100060713854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713855,ONT_100060713855,Default,SO18BPK1_POLE_35_SPL16_1,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF174C15537F,'100060713855,50.93281210,-1.37165730,,,,,,,,ONT in USPRN_100060713855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713856,ONT_100060713856,Default,SO18BPK1_POLE_35_SPL16_1,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF174C155380,'100060713856,50.93283860,-1.37155730,,,,,,,,ONT in USPRN_100060713856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060716156,ONT_100060716156,Default,SO18BPK1_POLE_35_SPL16_1,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF174C155C7C,'100060716156,50.92124970,-1.36872610,,,,,,,,ONT in USPRN_100060716156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060716157,ONT_100060716157,Default,SO18BPK1_POLE_35_SPL16_1,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF174C155C7D,'100060716157,50.92128570,-1.36872560,,,,,,,,ONT in USPRN_100060716157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060716158,ONT_100060716158,Default,SO18BPK1_POLE_35_SPL16_1,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF174C155C7E,'100060716158,50.92135760,-1.36871040,,,,,,,,ONT in USPRN_100060716158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060716159,ONT_100060716159,Default,SO18BPK1_POLE_35_SPL16_1,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF174C155C7F,'100060716159,50.92140250,-1.36870980,,,,,,,,ONT in USPRN_100060716159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060716163,ONT_100060716163,Default,SO18BPK1_POLE_35_SPL16_1,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF174C155C83,'100060716163,50.92294050,-1.36876010,,,,,,,,ONT in USPRN_100060716163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060716164,ONT_100060716164,Default,SO18BPK1_POLE_35_SPL16_1,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF174C155C84,'100060716164,50.92306660,-1.36878680,,,,,,,,ONT in USPRN_100060716164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060716165,ONT_100060716165,Default,SO18BPK1_POLE_35_SPL16_1,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF174C155C85,'100060716165,50.92320130,-1.36875660,,,,,,,,ONT in USPRN_100060716165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060716174,ONT_100060716174,Default,SO18BPK1_POLE_35_SPL16_1,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF174C155C8E,'100060716174,50.92332710,-1.36874060,,,,,,,,ONT in USPRN_100060716174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060716176,ONT_100060716176,Default,SO18BPK1_POLE_35_SPL16_1,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF174C155C90,'100060716176,50.92345290,-1.36871050,,,,,,,,ONT in USPRN_100060716176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060716178,ONT_100060716178,Default,SO18BPK1_POLE_35_SPL16_1,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF174C155C92,'100060716178,50.92360560,-1.36867990,,,,,,,,ONT in USPRN_100060716178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060716180,ONT_100060716180,Default,SO18BPK1_POLE_35_SPL16_1,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF174C155C94,'100060716180,50.92369540,-1.36866450,,,,,,,,ONT in USPRN_100060716180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060716181,ONT_100060716181,Default,SO18BPK1_POLE_35_SPL16_1,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF174C155C95,'100060716181,50.92387590,-1.36877590,,,,,,,,ONT in USPRN_100060716181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060716183,ONT_100060716183,Default,SO18BPK1_POLE_35_SPL16_1,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF174C155C97,'100060716183,50.92393890,-1.36878920,,,,,,,,ONT in USPRN_100060716183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060716185,ONT_100060716185,Default,SO18BPK1_POLE_36_SPL16_0,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF174C155C99,'100060716185,50.92406460,-1.36875910,,,,,,,,ONT in USPRN_100060716185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060718600,ONT_100060718600,Default,SO18BPK1_POLE_36_SPL16_0,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF174C156608,'100060718600,50.92568590,-1.37425780,,,,,,,,ONT in USPRN_100060718600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060718601,ONT_100060718601,Default,SO18BPK1_POLE_36_SPL16_0,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF174C156609,'100060718601,50.92631640,-1.37444850,,,,,,,,ONT in USPRN_100060718601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060718602,ONT_100060718602,Default,SO18BPK1_POLE_36_SPL16_0,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF174C15660A,'100060718602,50.92575770,-1.37422830,,,,,,,,ONT in USPRN_100060718602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060718603,ONT_100060718603,Default,SO18BPK1_POLE_36_SPL16_0,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF174C15660B,'100060718603,50.92635220,-1.37441950,,,,,,,,ONT in USPRN_100060718603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060718604,ONT_100060718604,Default,SO18BPK1_POLE_36_SPL16_0,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF174C15660C,'100060718604,50.92581150,-1.37419920,,,,,,,,ONT in USPRN_100060718604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060718605,ONT_100060718605,Default,SO18BPK1_POLE_36_SPL16_0,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF174C15660D,'100060718605,50.92591000,-1.37412670,,,,,,,,ONT in USPRN_100060718605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060718606,ONT_100060718606,Default,SO18BPK1_POLE_36_SPL16_0,testGponRequisition1,254.0.0.1,N,,ONT,,SOTN001,ALCLF174C15660E,'100060718606,50.92644200,-1.37438990,,,,,,,,ONT in USPRN_100060718606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
