Node_Label,ID_,Location,Parent_Foreign_Id,Parent_Foreign_Source,IP_Management,MgmtType_,svc_Forced,cat_,Asset_category,Asset_region,Asset_serialNumber,Asset_assetNumber,Asset_latitude,Asset_longitude,Asset_thresholdCategory,Asset_notifyCategory,Asset_pollerCategory,Asset_displayCategory,Asset_managedObjectType,Asset_managedObjectInstance,Asset_circuitId,Asset_description,MetaData_requisition:serviceId,MetaData_requisition:serviceName,MetaData_requisition:customerId,MetaData_requisition:customerName,Asset_comment,Asset_building,Asset_floor,Asset_room,Asset_rack,Asset_rackunitheight,Asset_slot,Asset_port,Asset_region,Asset_division,Asset_department,Asset_address1,Asset_address2,Asset_city,Asset_state,Asset_zip,Asset_country,Asset_modelnumber,Asset_manufacturer,Asset_vendor,Asset_vendorphone,Asset_vendorfax,Asset_userlastmodified,Asset_lastmodifieddate,Asset_dateinstalled,Asset_lease,Asset_leaseexpires,Asset_supportphone,Asset_maintcontract,Asset_maintcontractexpires,Asset_username,Asset_password,Asset_enable,Asset_autoenable,Asset_connection,Asset_operatingsystem,Asset_cpu,Asset_ram,Asset_storagectrl,Asset_hdd1,Asset_hdd2,Asset_hdd3,Asset_hdd4,Asset_hdd5,Asset_hdd6,Asset_numpowersupplies,Asset_inputpower,Asset_additionalhardware,Asset_admin,Asset_snmpcommunity
ONT_100060713043,ONT_100060713043,Default,SO18BPK1_POLE_0039_SPL16_0001,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF174C155053,,50.921078,-1.3754151,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,644d1b88-93e9-4876-9983-cfcb314f29ef,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713047,ONT_100060713047,Default,SO18BPK1_POLE_0039_SPL16_0001,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF174C155057,,50.92098,-1.3754449,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,7632c7f3-711d-46f7-81d3-96d4a53691b2,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713045,ONT_100060713045,Default,SO18BPK1_POLE_0039_SPL16_0001,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF174C155055,,50.921024,-1.3754301,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,01ab3df7-abe9-427e-892b-249a5e4d5997,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100062513772,ONT_100062513772,Default,SO18BPK1_POLE_0039_SPL16_0001,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF174C30CA6C,,50.92151,-1.3752528,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,16a065c4-f118-47fe-a2f5-8fed77ca5957,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713044,ONT_100060713044,Default,SO18BPK1_POLE_0039_SPL16_0001,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF174C155054,,50.9211,-1.3758986,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,ba5509b3-70b8-4a93-9ae0-fbea2b7f034e,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100062514540,ONT_100062514540,Default,SO18BPK1_POLE_0039_SPL16_0001,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF174C30CD6C,,50.9217,-1.375199,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,c05f2856-c84e-4de2-8f56-3efb5b3380ca,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713041,ONT_100060713041,Default,SO18BPK1_POLE_0039_SPL16_0001,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF174C155051,,50.921116,-1.3754004,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,4f7bb826-ee1e-4f4b-be8a-3e892b65baa0,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713046,ONT_100060713046,Default,SO18BPK1_POLE_0039_SPL16_0001,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF174C155056,,50.921074,-1.3759131,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,6c20124a-3834-45d6-af4a-e3c14e309670,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713040,ONT_100060713040,Default,SO18BPK1_POLE_0039_SPL16_0001,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF174C155050,,50.921207,-1.3758544,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,6117173e-bf52-4993-84ad-1341ff258aa8,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100062514132,ONT_100062514132,Default,SO18BPK1_POLE_0039_SPL16_0001,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF174C30CBD4,,50.924217,-1.3756291,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,22863e18-14f8-45a2-b793-198c1acfd06b,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713042,ONT_100060713042,Default,SO18BPK1_POLE_0039_SPL16_0001,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF174C155052,,50.92118,-1.3758548,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,669e4f28-948e-46ae-8a4e-fc8194dab3bf,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10034863921,ONT_10034863921,Default,SO18BPK1_POLE_0039_SPL16_0001,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF2561FDF31,,50.921646,-1.3752084,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,007a2216-5f13-4c55-8fc7-1443fd7f1fe9,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713032,ONT_100060713032,Default,SO18BPK1_POLE_0039_SPL16_0001,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF174C155048,,50.9216,-1.3752373,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,a0e89b2f-103f-43a9-8acc-f90fd9743cc2,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713039,ONT_100060713039,Default,SO18BPK1_POLE_0039_SPL16_0001,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF174C15504F,,50.92117,-1.3753144,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,8254f15d-51b0-42aa-a31f-dda29cfae9f1,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713048,ONT_100060713048,Default,SO18BPK1_POLE_0039_SPL16_0001,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF174C155058,,50.920982,-1.375829,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,57ab3d0a-0499-493b-b37c-53e5e274121e,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10034865833,ONT_10034865833,Default,SO18BPK1_POLE_0039_SPL16_0002,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF2561FE6A9,,50.924274,-1.3758703,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,ab892b94-27ec-4404-9ef1-22170b84f5e2,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100062651283,ONT_100062651283,Default,SO18BPK1_POLE_0039_SPL16_0002,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF174C32E393,,50.924355,-1.3756758,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,f6e24e84-3eca-4da4-b9a2-454790d31aeb,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10034869736,ONT_10034869736,Default,SO18BPK1_POLE_0039_SPL16_0002,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF2561FF5E8,,50.9242,-1.3754658,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,a52f16a7-4676-4140-a14c-e2d7281ef83b,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100062514437,ONT_100062514437,Default,SO18BPK1_POLE_0039_SPL16_0002,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF174C30CD05,,50.924435,-1.3756263,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,ef268a63-4497-469f-89f6-cb9d6db512d7,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10001311650,ONT_10001311650,Default,SO18BPK1_POLE_0039_SPL16_0002,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF2541FE7A2,,50.924282,-1.375671,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,eeb33aca-26f9-402c-ad9a-731bec33ebd1,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10034870287,ONT_10034870287,Default,SO18BPK1_POLE_0039_SPL16_0002,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF2561FF80F,,50.924324,-1.375449,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,06faf13a-648d-4d9a-95ef-de0e0ae07d80,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713635,ONT_100060713635,Default,SO18BPK1_POLE_0039_SPL16_0002,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF174C1552A3,,50.924328,-1.3756562,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,2ed49f12-3d39-4654-af05-e82df3a022f1,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713637,ONT_100060713637,Default,SO18BPK1_POLE_0039_SPL16_0002,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF174C1552A5,,50.924435,-1.3756263,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,a6c55b66-73d6-45ff-a66a-0666d84db091,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713638,ONT_100060713638,Default,SO18BPK1_POLE_0039_SPL16_0002,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF174C1552A6,,50.924496,-1.3756112,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,e41f0f1b-c704-43e0-ad4c-7d1a30f20aa5,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10001311651,ONT_10001311651,Default,SO18BPK1_POLE_0039_SPL16_0002,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF2541FE7A3,,50.924282,-1.375671,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,30ddac55-d0ce-4268-850e-3bdbf8ea9af2,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713636,ONT_100060713636,Default,SO18BPK1_POLE_0039_SPL16_0002,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF174C1552A4,,50.92438,-1.3756554,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,de71bb87-b2c8-4cf3-80eb-399cb87a625f,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10034870286,ONT_10034870286,Default,SO18BPK1_POLE_0039_SPL16_0002,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF2561FF80E,,50.924282,-1.3754486,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,df717c75-c120-4907-a4c4-6adb0d190621,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10090586862,ONT_10090586862,Default,SO18BPK1_POLE_0039_SPL16_0002,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF2597222EE,,50.924435,-1.3756274,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,e337b8f3-4927-4213-a99d-4f8c6c231098,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100062514436,ONT_100062514436,Default,SO18BPK1_POLE_0039_SPL16_0002,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF174C30CD04,,50.924217,-1.3756291,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,5dd6df9d-a06f-4e59-98e6-a9e3c9dbc77b,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713634,ONT_100060713634,Default,SO18BPK1_POLE_0039_SPL16_0002,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF174C1552A2,,50.924274,-1.3756711,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,79200127-33c7-4099-8c48-71ec4075e302,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100062514134,ONT_100062514134,Default,SO18BPK1_POLE_0039_SPL16_0002,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF174C30CBD6,,50.92438,-1.3756549,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,558587ff-cd5d-41a9-a571-65909d17914f,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713770,ONT_100060713770,Default,SO18BPK1_POLE_0045_SPL16_0001,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF174C15532A,,50.93023,-1.3763881,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,8f02f5e1-f0f5-48a7-9a86-86b7ee95d93c,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713766,ONT_100060713766,Default,SO18BPK1_POLE_0045_SPL16_0001,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF174C155326,,50.930122,-1.3765033,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,9117adf0-086e-4a44-b8e8-b2ce38f168f1,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713779,ONT_100060713779,Default,SO18BPK1_POLE_0045_SPL16_0001,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF174C155333,,50.930477,-1.3758013,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,d6736071-d051-4909-898b-28399a6121c1,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713771,ONT_100060713771,Default,SO18BPK1_POLE_0045_SPL16_0001,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF174C15532B,,50.93021,-1.3759615,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,9d028652-6976-4276-80fb-e8bd4483b59b,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713765,ONT_100060713765,Default,SO18BPK1_POLE_0045_SPL16_0001,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF174C155325,,50.93002,-1.3760636,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,5cfd8249-f9ae-4928-9993-b30d521d8407,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713774,ONT_100060713774,Default,SO18BPK1_POLE_0045_SPL16_0001,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF174C15532E,,50.930374,-1.3763293,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,d8432bdd-9b40-4b9f-b3a0-113d0895f2ae,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713764,ONT_100060713764,Default,SO18BPK1_POLE_0045_SPL16_0001,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF174C155324,,50.929913,-1.3760793,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,8dc5e910-2a78-4591-9174-33ad32bd1ef2,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713776,ONT_100060713776,Default,SO18BPK1_POLE_0045_SPL16_0001,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF174C155330,,50.930435,-1.3763283,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,e5508b62-9a18-4842-bd7b-b93b887a03eb,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713777,ONT_100060713777,Default,SO18BPK1_POLE_0045_SPL16_0001,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF174C155331,,50.93041,-1.3758591,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,17bc96a2-c57e-4cc3-b3d4-6077b1e1bdbc,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713775,ONT_100060713775,Default,SO18BPK1_POLE_0045_SPL16_0001,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF174C15532F,,50.930336,-1.3758744,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,e50d5a76-d484-4b52-bbce-2a23a3248e4b,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713769,ONT_100060713769,Default,SO18BPK1_POLE_0045_SPL16_0001,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF174C155329,,50.930157,-1.3759906,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,0965f1f1-dfbe-4b65-9790-5480b9577a52,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713778,ONT_100060713778,Default,SO18BPK1_POLE_0045_SPL16_0001,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF174C155332,,50.9305,-1.3762422,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,a322dbe1-1a73-4ee1-92fe-28fe5055bd54,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713768,ONT_100060713768,Default,SO18BPK1_POLE_0045_SPL16_0001,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF174C155328,,50.93017,-1.3764316,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,bfdff704-1902-4f38-b8d9-bab8bf59c60d,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713772,ONT_100060713772,Default,SO18BPK1_POLE_0045_SPL16_0001,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF174C15532C,,50.93031,-1.3763728,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,ae38d2c4-78dc-4aa1-8c18-fa5a75c0b3d4,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713767,ONT_100060713767,Default,SO18BPK1_POLE_0045_SPL16_0001,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF174C155327,,50.930046,-1.3760062,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,3230de44-cfca-4bd6-b0d5-f277867dedd7,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713773,ONT_100060713773,Default,SO18BPK1_POLE_0045_SPL16_0001,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF174C15532D,,50.930283,-1.3759178,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,fb91b6ea-a461-48c9-802a-a775d52465e5,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713680,ONT_100060713680,Default,SO18BPK1_POLE_0048_SPL16_0001,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF174C1552D0,,50.9265,-1.3763385,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,47ea54e8-3c7c-4697-886b-38871326b12a,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713684,ONT_100060713684,Default,SO18BPK1_POLE_0048_SPL16_0001,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF174C1552D4,,50.9262,-1.3767124,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,6475c5c4-fcce-4f8b-8c59-06c10fb7b924,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100062514133,ONT_100062514133,Default,SO18BPK1_POLE_0048_SPL16_0001,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF174C30CBD5,,50.925045,-1.3755754,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,ba5ba11b-2d0a-483c-845d-2164ac9f516d,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
